the_geom,cartodb_id,the_geom_webmercator,latitude,longitude,borough,job_type,permit_type,job_number,bin_number,job_type2,cost_estimate,enlargement_flag_yes_no,square_footage,permit_issuance_date,permit_expiration_date,job_location_house_number,job_location_street_name,community_board,applicant_business_name,proposed_occupancy_class,proposed_stories,proposed_dwelling_units
0101000020E610000000000080DB7752C0000000C0885F4440,4607,0101000020110F00001A0FBFD8BD5E5FC1EC61566766FA5241,40.7463607788086,-73.8727722167969,Queens,NB,New Building,402456873,4538689,NB,703000,false,4750,2/19/2020,2/18/2021 12:00,41-56,CASE STREET,404,CTI CONSTRUCTION INC,THREE FAMILY DWELLING,4,4
0101000020E6100000000000E0BD7C52C0000000008A5F4440,4608,0101000020110F0000115C03BC09675FC1D44411CE67FA5241,40.7463989257812,-73.949089050293,Queens,NB,New Building,420654045,4597151,NB,584600,false,3950,11/9/2020,8/7/2021 12:00,11-21A,46TH AVENUE,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000A0DC7752C0000000008A5F4440,4609,0101000020110F0000747CF1C1BF5E5FC1D44411CE67FA5241,40.7463989257812,-73.8728408813477,Queens,NB,New Building,402456882,4538688,NB,443556,false,2997,2/27/2020,2/21/2021 12:00,41-54,CASE STREET,404,CTI CONSTRUCTION INC,THREE FAMILY DWELLING,4,4
0101000020E610000000000080BF7C52C0000000608A5F4440,4610,0101000020110F00003C88A17E0C675FC1BEBEAF3968FA5241,40.746410369873,-73.9491882324219,Queens,NB,New Building,420654116,4622971,NB,584600,false,3950,8/3/2020,1/1/2021 12:00,11-19A,46 AVENUE,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000080BE7C52C0000000608A5F4440,4611,0101000020110F0000970ACACB0A675FC1BEBEAF3968FA5241,40.746410369873,-73.9491271972656,Queens,NB,New Building,420654054,4622969,NB,584600,false,3950,8/11/2020,12/31/2020 12:00,11-21,46 AVENUE,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000060217F52C0000000008B5F4440,4612,0101000020110F0000CEFABF6D186B5FC144370DED68FA5241,40.7464294433594,-73.9864120483398,Manhattan,NB,New Building,121184789,1090466,NB,11589584,false,78308,7/29/2020,5/17/2021 12:00,292,FIFTH AVE,105,"PACIFIC RIM, LLC","RESIDENTIAL: HOTELS, DORMITORIES",21,182
0101000020E610000000000000C17C52C0000000008B5F4440,4613,0101000020110F0000B3C4E40A0F675FC144370DED68FA5241,40.7464294433594,-73.9492797851562,Queens,NB,New Building,420654125,4622972,NB,584600,false,3950,8/3/2020,1/1/2021 12:00,11-17A,46 AVENUE,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000207E7F52C0000000A08B5F4440,4614,0101000020110F000034C052F9B56B5FC12EB36AA069FA5241,40.7464485168457,-73.992073059082,Manhattan,NB,New Building,123329521,1015090,NB,16280000,false,110000,1/22/2020,1/21/2021 12:00,132,W 28 STREET,105,MILESTONE CONSTRUCTION CO,"RESIDENTIAL: HOTELS, DORMITORIES",35,236
0101000020E6100000000000A0C27C52C0000000008C5F4440,4615,0101000020110F0000DFF082CD11675FC15A32090C6AFA5241,40.7464599609375,-73.9493789672852,Queens,NB,New Building,420654143,4622975,NB,629148,false,4251,8/3/2020,1/1/2021 12:00,11-15A,46 AVENUE,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000080CD7C52C0000000608C5F4440,4616,0101000020110F00003E676A4624675FC1BDB2A7776AFA5241,40.7464714050293,-73.9500427246094,Queens,NB,New Building,420654027,4622985,NB,656972,false,4439,11/9/2020,8/7/2021 12:00,45-41,11 STREET,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000040C47C52C0000000A08C5F4440,4617,0101000020110F00000A1D219014675FC1A9B366BF6AFA5241,40.7464790344238,-73.9494781494141,Queens,NB,New Building,420654161,4622976,NB,629296,false,4252,8/3/2020,1/1/2021 12:00,11-13A,46 AVENUE,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000E0C57C52C0000000008D5F4440,4618,0101000020110F00003549BF5217675FC10E36052B6BFA5241,40.7464904785156,-73.949577331543,Queens,NB,New Building,420654170,4622959,NB,629296,false,4252,8/3/2020,1/1/2021 12:00,11-11A,46 AVENUE,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000080C77C52C0000000A08D5F4440,4619,0101000020110F000062755D151A675FC1C1BC62DE6BFA5241,40.746509552002,-73.9496765136719,Queens,NB,New Building,420654189,4597150,NB,629296,false,4252,8/3/2020,1/1/2021 12:00,11-09A,46TH AVENUE,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000040C97C52C0000000408E5F4440,4620,0101000020110F00004291560E1D675FC1D346C0916CFA5241,40.7465286254883,-73.9497833251953,Queens,NB,New Building,420654214,4622961,NB,629296,false,4252,8/3/2020,1/1/2021 12:00,11-07A,46 AVENUE,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000000CD7C52C0000000A08E5F4440,4621,0101000020110F00006BA8FE6C23675FC17BCE5EFD6CFA5241,40.7465400695801,-73.9500122070312,Queens,NB,New Building,420654018,4622986,NB,661560,false,4470,12/2/2020,8/7/2021 12:00,45-39,11 STREET,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000A0CA7C52C0000000008F5F4440,4622,0101000020110F000004DE3E641F675FC15C57FD686DFA5241,40.7465515136719,-73.9498672485352,Queens,NB,New Building,420654223,4622963,NB,629296,false,4252,8/3/2020,1/1/2021 12:00,11-05A,46 AVENUE,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000080CB7C52C0000000408F5F4440,4623,0101000020110F0000F36BBBE020675FC1F25DBCB06DFA5241,40.7465591430664,-73.9499206542969,Queens,NB,New Building,420654232,4622964,NB,629296,false,4252,12/15/2020,8/7/2021 12:00,11-05,46 AVENUE,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000204A7F52C000000040905F4440,4624,0101000020110F0000C43A8DA55D6B5FC1B77DB8CF6EFA5241,40.7465896606445,-73.988899230957,Manhattan,NB,New Building,121191986,1090443,NB,62175984,false,420108,11/11/2020,8/7/2021 12:00,1227,BROADWAY,105,FLINTLOCK CONSTR SERV LLC,"RESIDENTIAL: HOTELS, DORMITORIES",38,401
0101000020E6100000000000E0EB6C52C000000040905F4440,4625,0101000020110F000099A5E1662A4C5FC1B77DB8CF6EFA5241,40.7465896606445,-73.7018966674805,Queens,NB,New Building,421388509,4178346,NB,44400,false,300,7/16/2019,1/31/2021 12:00,269-24,80 AVENUE,413,CUSTOMBUILT HOMES INC,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000000847F52C0000000A0905F4440,4626,0101000020110F00005CC204F4BF6B5FC1D70B573B6FFA5241,40.7466011047363,-73.992431640625,Manhattan,NB,New Building,121190950,1015093,NB,26610400,false,179800,12/15/2020,10/28/2021 12:00,140,WEST 28TH STREET,105,OMNIBUILD CONSTRUCTION IN,"RESIDENTIAL: HOTELS, DORMITORIES",46,531
0101000020E6100000000000C0CC7C52C0000000E0905F4440,4627,0101000020110F000002C9480023675FC1EE1516836FFA5241,40.7466087341309,-73.9499969482422,Queens,NB,New Building,420654036,4622987,NB,661560,false,4470,12/2/2020,8/7/2021 12:00,45-37,11 STREET,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000040CC7C52C000000040935F4440,4628,0101000020110F00002F0ADD2622675FC1BF10AD2C72FA5241,40.7466812133789,-73.9499664306641,Queens,NB,New Building,420653992,4622978,NB,661560,false,4470,12/2/2020,8/7/2021 12:00,45-33,11 STREET,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000000C17C52C0000000E0945F4440,4629,0101000020110F0000B3C4E40A0F675FC1D50007FF73FA5241,40.7467308044434,-73.9492797851562,Queens,NB,New Building,420654296,4622967,NB,733192,false,4954,12/2/2020,8/7/2021 12:00,11-16A,45 ROAD,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000E0C17C52C000000020955F4440,4630,0101000020110F0000A452618710675FC11C14C64674FA5241,40.7467384338379,-73.949333190918,Queens,NB,New Building,420654303,4622968,NB,733192,false,4954,12/2/2020,8/7/2021 12:00,11-16,45 ROAD,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000000CC7C52C000000080955F4440,4631,0101000020110F0000C62A27BA21675FC103B264B274FA5241,40.7467498779297,-73.949951171875,Queens,NB,New Building,420653983,4618024,NB,630924,false,4263,12/2/2020,8/7/2021 12:00,45-33,11TH STREET,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000080C27C52C000000080955F4440,4632,0101000020110F00002A01289711675FC103B264B274FA5241,40.7467498779297,-73.9493713378906,Queens,NB,New Building,420654278,4622966,NB,733192,false,4954,12/2/2020,8/7/2021 12:00,11-14A,45 ROAD,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000040C37C52C0000000E0955F4440,4633,0101000020110F0000669F49DD12675FC12551031E75FA5241,40.7467613220215,-73.9494171142578,Queens,NB,New Building,420654287,4622965,NB,733192,false,4954,12/2/2020,8/7/2021 12:00,11-14,45 ROAD,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000E0C47C52C000000020965F4440,4634,0101000020110F000091CBE79F15675FC19166C26575FA5241,40.746768951416,-73.9495162963867,Queens,NB,New Building,420654269,4622983,NB,733192,false,4954,12/2/2020,8/7/2021 12:00,11-12,45 ROAD,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000020C47C52C000000020965F4440,4635,0101000020110F0000552DC65914675FC19166C26575FA5241,40.746768951416,-73.9494705200195,Queens,NB,New Building,420654250,4622984,NB,733192,false,4954,12/2/2020,8/7/2021 12:00,11-12A,45 ROAD,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000040FD7752C000000020965F4440,4636,0101000020110F00008EDFA72CF75E5FC19166C26575FA5241,40.746768951416,-73.8748321533203,Queens,NB,New Building,420662759,4618852,NB,2911012,false,19669,1/8/2020,12/16/2020 12:00,91-03,WHITNEY AVENUE,404,KW DEVELOPMENT CONTRACTIN,RESIDENTIAL: APARTMENT HOUSES,8,20
0101000020E6100000000000E0C57C52C000000080965F4440,4637,0101000020110F00003549BF5217675FC1B80761D175FA5241,40.7467803955078,-73.949577331543,Queens,NB,New Building,420654241,4597147,NB,733192,false,4954,12/2/2020,8/7/2021 12:00,11-10 A,45TH ROAD,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000080C77C52C000000020975F4440,4638,0101000020110F000062755D151A675FC1A6C1BE8476FA5241,40.7467994689941,-73.9496765136719,Queens,NB,New Building,420654072,4622981,NB,733192,false,4954,12/2/2020,8/7/2021 12:00,11-08A,45 ROAD,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000A0C67C52C000000020975F4440,4639,0101000020110F000071E7E09818675FC1A6C1BE8476FA5241,40.7467994689941,-73.9496231079102,Queens,NB,New Building,420654367,4622982,NB,733192,false,4954,12/2/2020,8/7/2021 12:00,11-10,45 ROAD,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000A0CB7C52C000000080975F4440,4640,0101000020110F0000A85B161721675FC10B665DF076FA5241,40.7468109130859,-73.9499282836914,Queens,NB,New Building,420653974,4622988,NB,661560,false,4470,12/2/2020,8/7/2021 12:00,45-31,11 STREET,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000060C87C52C000000080975F4440,4641,0101000020110F00005103DA911B675FC10B665DF076FA5241,40.7468109130859,-73.9497299194336,Queens,NB,New Building,420654081,4622980,NB,733192,false,4954,12/2/2020,8/7/2021 12:00,11-08,45 ROAD,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000040C97C52C0000000C0975F4440,4642,0101000020110F00004291560E1D675FC1F87E1C3877FA5241,40.7468185424805,-73.9497833251953,Queens,NB,New Building,420654090,4622979,NB,733192,false,4954,12/2/2020,8/7/2021 12:00,11-06A,45 ROAD,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000000CA7C52C000000020985F4440,4643,0101000020110F00007D2F78541E675FC15E25BBA377FA5241,40.7468299865723,-73.9498291015625,Queens,NB,New Building,420654107,4618026,NB,733192,false,4954,11/9/2020,8/7/2021 12:00,11-06,45TH ROAD,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000080537F52C0000000C0985F4440,4644,0101000020110F0000AA7431926D6B5FC114E8185778FA5241,40.7468490600586,-73.9894714355469,Manhattan,NB,New Building,121204419,1015751,NB,14975972,false,101189,6/17/2020,6/17/2021 12:00,842,6 AVENUE,105,SKYSTONE GROUP LLC,"RESIDENTIAL: HOTELS, DORMITORIES",26,168
0101000020E610000000000060CB7C52C0000000C0995F4440,4645,0101000020110F0000407C60AA20675FC1D759157679FA5241,40.7468795776367,-73.9499130249023,Queens,NB,New Building,420653965,4622989,NB,661560,false,4470,12/2/2020,8/7/2021 12:00,45-29,11 STREET,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000008A7852C0000000C0995F4440,4646,0101000020110F0000D233A240E65F5FC1D759157679FA5241,40.7468795776367,-73.8834228515625,Queens,NB,New Building,421485805,4619702,NB,13869968,false,93716,6/3/2020,1/1/2021 12:00,40-25,82ND STREET,404,RYDER CONSTRUCTION INC,MERCANTILE,2,
0101000020E6100000000000809B7E52C0000000209A5F4440,4647,0101000020110F000057264F07356A5FC1B606B4E179FA5241,40.7468910217285,-73.9782409667969,Manhattan,A1,ALT 1 Enlargement,122046561,1018906,A1,584474,true,0,11/5/2020,10/30/2021 12:00,155,EAST 35 STREET,106,"M.C. GEROSA, LLC",RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000001E7A52C0000000C09B5F4440,4648,0101000020110F0000A07BB47C94625FC137570EB47BFA5241,40.746940612793,-73.9080810546875,Queens,NB,New Building,421370929,4611487,NB,655936,false,4432,9/17/2020,9/15/2021 12:00,39-56,56 STREET,402,HY DESIGN & DEVELOPMENT L,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000E0CA7C52C0000000009C5F4440,4649,0101000020110F00006DBDF4D01F675FC14F79CDFB7BFA5241,40.7469482421875,-73.9498825073242,Queens,NB,New Building,420653956,4622990,NB,656972,false,4439,12/2/2020,8/7/2021 12:00,45-27,11 STREET,402,FLINTLOCK CONSTR SERV LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000040977C52C0000000C09C5F4440,4650,0101000020110F00001B074020C8665FC1DDE20AD37CFA5241,40.7469711303711,-73.9467315673828,Queens,A1,ALT 1 Enlargement,420663393,4000614,A1,400000,true,526,11/5/2020,5/20/2021 12:00,21-26,45TH AVENUE,402,ALL DIMENSION HOME IMPROV,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000060528052C0000000009E5F4440,4651,0101000020110F0000F2AB7C801E6D5FC18C9DC6397EFA5241,40.7470092773438,-74.0050277709961,Manhattan,NB,New Building,121190647,1078398,NB,5071516,false,34267,8/28/2020,4/1/2021 12:00,500,WEST 22ND STREET,104,"FOUNDATIONS GROUP I, INC",RESIDENTIAL: APARTMENT HOUSES,8,10
0101000020E610000000000020788052C000000000A15F4440,4652,0101000020110F0000F972C39F5E6D5FC19E94BC9681FA5241,40.7471008300781,-74.0073318481445,Manhattan,NB,New Building,121187820,1091577,NB,31236880,false,211060,2/4/2020,2/3/2021 12:00,540,WEST 21ST STREET,104,SUFFOLK CONSTRUCTION COMP,RESIDENTIAL: APARTMENT HOUSES,20,34
0101000020E6100000000000C0417552C000000000A25F4440,4653,0101000020110F00003810D800535A5FC1914DB9B582FA5241,40.7471313476562,-73.8321380615234,Queens,NB,New Building,421800082,4623501,NB,753024,false,5088,10/20/2020,1/21/2021 12:00,132-24,57 AVE,407,L&L CONSTRUCTION DEVELOP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000C0417552C000000000A25F4440,4654,0101000020110F00003810D800535A5FC1914DB9B582FA5241,40.7471313476562,-73.8321380615234,Queens,NB,New Building,421800974,4623500,NB,44400,false,300,10/20/2020,10/16/2021 12:00,132-24,57 AVE,407,L&L CONSTRUCTION DEVELOP,UTILITY / MISCELLANEOUS,1,0
0101000020E6100000000000003D7952C000000040A55F4440,4655,0101000020110F0000EE0D4F4D16615FC144E26E5A86FA5241,40.7472305297852,-73.8943481445312,Queens,NB,New Building,420653000,4618758,NB,28655316,false,193617,5/21/2020,5/16/2021 12:00,37-46,72 STREET,403,BRAVO BUILDERS LLC,RESIDENTIAL: APARTMENT HOUSES,15,154
0101000020E610000000000000B17252C000000040A55F4440,4656,0101000020110F0000217C8472F7555FC144E26E5A86FA5241,40.7472305297852,-73.7920532226562,Queens,A1,ALT 1 Enlargement,421801624,4127145,A1,144045,true,330,10/1/2020,2/20/2021 12:00,48-44,186 STREET,411,STAR BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000060747052C000000040A55F4440,4657,0101000020110F0000C41141C92A525FC144E26E5A86FA5241,40.7472305297852,-73.7571029663086,Queens,NB,New Building,421366863,4614731,NB,532800,false,3600,5/29/2019,12/31/2020 12:00,220-03,64 AVENUE,411,WINDSTAR CONSTRUCTION COR,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E610000000000020F97552C000000040A65F4440,4658,0101000020110F000005B0F37B8A5B5FC1E8BF6B7987FA5241,40.7472610473633,-73.8433303833008,Queens,NB,New Building,421539286,4617456,NB,3124280,false,21110,8/2/2020,1/1/2021 12:00,122-04,ROOSEVELT AVENUE,481,ANCHOR BREAK & CUTTING.CO,BUSINESS,2,
0101000020E6100000000000C0727052C000000040A65F4440,4659,0101000020110F000098E5A20628525FC1E8BF6B7987FA5241,40.7472610473633,-73.7570037841797,Queens,NB,New Building,421366872,4614732,NB,532800,false,3600,5/29/2019,12/31/2020 12:00,220-05,64 AVENUE,411,WINDSTAR CONSTRUCTION COR,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000E0707052C000000040A75F4440,4660,0101000020110F000004DA4ED724525FC12BA6689888FA5241,40.7472915649414,-73.7568893432617,Queens,NB,New Building,421366881,4614733,NB,532800,false,3600,5/29/2019,12/31/2020 12:00,220-09,64 AVENUE,411,WINDSTAR CONSTRUCTION COR,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000406F7052C000000020A85F4440,4661,0101000020110F0000D8ADB01422525FC1BBF6859389FA5241,40.7473182678223,-73.7567901611328,Queens,NB,New Building,421366890,4614734,NB,532800,false,3600,5/29/2019,12/31/2020 12:00,220-11,64 AVENUE,411,WINDSTAR CONSTRUCTION COR,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E610000000000080087552C0000000E0A95F4440,4662,0101000020110F0000283727C2F1595FC1B0ABC0898BFA5241,40.747371673584,-73.8286437988281,Queens,NB,New Building,421082857,4607936,NB,1134864,false,7668,7/8/2020,7/8/2021 12:00,56-75,136 ST,407,GREEN HILL DEVELOPMENT LL,RESIDENTIAL: APARTMENT HOUSES,3,7
0101000020E610000000000000718052C0000000C0AA5F4440,4663,0101000020110F0000C3138485526D5FC11310DE848CFA5241,40.7473983764648,-74.0068969726562,Manhattan,A1,ALT 1 Enlargement,121204990,1012308,A1,5916060,true,838,10/9/2020,10/1/2021 12:00,541,WEST 21 STREET,104,CAULDWELL WINGATE CO LLC,BUSINESS,9,0
0101000020E6100000000000A02B7E52C0000000C0AA5F4440,4664,0101000020110F0000061E63FF76695FC11310DE848CFA5241,40.7473983764648,-73.9714126586914,Manhattan,NB,New Building,121189784,1089769,NB,122428708,false,827221,10/30/2019,12/31/2020 12:00,685,1ST AVENUE,106,SECOND AVE SOLOW DEV CORP,RESIDENTIAL: APARTMENT HOUSES,42,556
0101000020E610000000000020837C52C000000020AD5F4440,4666,0101000020110F000089460FF1A5665FC14A1D772E8FFA5241,40.7474708557129,-73.9455032348633,Queens,A1,ALT 1 Enlargement,421664700,4000658,A1,47000,true,470,11/16/2020,8/26/2021 12:00,21-52,44TH DRIVE,402,EMPIRE GROUP NYC LLC,ASSEMBLY: EATING & DRINKING,3,
0101000020E6100000000000E0967F52C000000060AD5F4440,4667,0101000020110F0000DE25A803E06B5FC1E06436768FFA5241,40.7474784851074,-73.9935836791992,Manhattan,NB,New Building,121205105,1014262,NB,13382900,false,90425,11/20/2020,11/20/2021 12:00,322,7TH AVENUE,105,"TRITON CONSTRUCTION CO.,",BUSINESS,12,
0101000020E6100000000000603F7352C000000000B05F4440,4668,0101000020110F000090FC1C49E9565FC127F58E6792FA5241,40.74755859375,-73.8007431030273,Queens,NB,New Building,421924145,4125785,NB,561068,false,3791,1/28/2020,1/22/2021 12:00,49-47,167 STREET,407,GOLDEN GATE BAPAZ CONSTRU,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000060356D52C000000000B05F4440,4669,0101000020110F00005E38C03FA74C5FC127F58E6792FA5241,40.74755859375,-73.7063827514648,Queens,A1,ALT 1 Enlargement,421648907,4177743,A1,300000,true,923,8/14/2020,6/12/2021 12:00,265-20,79 AVENUE,413,FUTURE RESTORATION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000E0D87052C000000060B05F4440,4670,0101000020110F0000E4E4D97ED5525FC10FEA2DD392FA5241,40.7475700378418,-73.7632369995117,Queens,A1,ALT 1 Enlargement,420664187,4160791,A1,576775,true,878,10/8/2020,5/18/2021 12:00,58-53,214 ST,411,TOJI DEVELOP NY INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000208D7C52C000000000B15F4440,4671,0101000020110F0000F72E7AEDB6665FC1952F8C8693FA5241,40.7475891113281,-73.9461135864258,Queens,A1,ALT 1 Enlargement,421231893,4618218,A1,3000000,true,99980,9/29/2020,3/25/2021 12:00,21-30,44TH DRIVE,402,CM AND ASSOCIATES CONSTRU,RESIDENTIAL: APARTMENT HOUSES,8,85
0101000020E6100000000000406E8052C000000000B35F4440,4672,0101000020110F00003F7AB3D94D6D5FC14DBE86C495FA5241,40.7476501464844,-74.0067291259766,Manhattan,NB,New Building,122547583,1012317,NB,4885036,false,33007,9/8/2020,7/1/2021 12:00,542,WEST 22 STREET,104,WESTERMAN CONSTRUCTION CO,BUSINESS,5,
